,Credit_Score,Term,Net_Advance,APR,Loan_Type,Mosaic,Mosaic_Class,Time_at_Address,Telephone_Indicator,Number_of_Dependants,Gender,Time_in_Employment,Employment_Type,Permanent_Employee,Income_Range,Current_Account,ACCESS_Card,VISA_Card,American_Express,Diners_Card,Cheque_Guarantee,Other_Credit_Store_Card,Time_with_Bank,Value_of_Property,Outstanding_Mortgage_Bal,Total_Outstanding_Balances,Bureau_Data___Monthly_Other_Co_R,Worst_History_CT,Age,Total_outstanding_balance__mortg,Public_info_CCJ_ban,Public_info_CCJ_value,Time_since_most_recent_Public_In,CAIS_8_9_total,Worst_status_L6m,Worst_CUrrent_Status,Status_3s_L6m,Searches___Total___L6m,Years_on_ER_for_SP,Total___outstanding_CCJ_s,Total_outstanding_balance___excl,Total___of_accounts,Time_since_most_recent_outstandi,PPI,Final_Grade_A,Final_Grade_B,Final_Grade_C,Final_Grade_D,Final_Grade_E,Final_Grade_F,Final_Grade_O,Final_Grade_R,Final_Grade_S,Final_Grade_X,Residential_Status_H,Residential_Status_L,Residential_Status_R,Residential_Status_T,Marital_Status_D,Marital_Status_M,Marital_Status_S,Marital_Status_W,Employment_Status_D,Employment_Status_G,Employment_Status_H,Employment_Status_M,Employment_Status_P,Employment_Status_R,Employment_Status_S,Employment_Status_T,Employment_Status_U,Payment_Method_C,Payment_Method_D,Payment_Method_S,Bankruptcy_Detected__SP__N,Bankruptcy_Detected__SP__T,Bankruptcy_Detected__SP__Y,CIFAS_detected_N,CIFAS_detected_T,CIFAS_detected_Y
1132,876,48,1500.0,32.9,0,18,3,7,1,0,1,239,1,1,4,1,0,1,0,0,1,1,239,120000,0,26614,329,0,50,0,0,0,99,0,3,3,9,0,0,0,267,6,99,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1133,812,36,3000.0,29.9,0,47,8,60,1,0,1,386,1,1,3,1,0,1,0,0,1,0,300,180000,0,1266,0,5,63,0,0,0,99,0,0,0,1,3,3,0,13,2,99,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1134,739,37,2419.95,33.9,0,37,6,36,1,4,1,42,1,1,5,1,0,1,0,0,1,1,78,120000,0,3277,44,0,37,0,0,0,99,0,2,1,0,6,2,0,33,7,99,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1135,845,60,6000.0,19.9,0,11,2,62,1,0,1,98,1,1,6,1,0,1,0,0,1,0,134,130000,55445,68389,648,0,40,57,1,29,22,0,2,0,0,1,2,1,130,6,22,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1136,874,12,2000.0,22.9,0,10,2,156,1,0,1,2,1,1,5,1,1,0,0,0,1,0,204,420000,152521,156816,1350,0,37,154,0,0,99,4,2,0,0,1,1,0,43,8,99,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1137,928,60,7000.0,18.9,0,4,1,349,1,0,1,97,1,1,3,1,0,1,0,0,0,0,240,250000,0,11015,114,0,55,0,0,0,99,0,3,0,1,0,2,0,111,5,99,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
1138,1002,60,7500.0,7.9,0,31,5,319,1,0,0,379,1,1,5,1,1,0,0,0,1,0,300,250000,131620,131890,1052,5,56,133,0,0,99,0,0,0,0,1,13,0,3,5,99,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
1139,891,48,3000.0,24.9,0,10,2,68,1,0,1,198,1,1,4,1,1,0,0,0,1,0,264,160000,66418,74979,467,1,34,68,0,0,99,11,3,1,1,0,5,0,86,7,99,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1140,732,60,2000.0,44.9,0,55,10,72,1,0,1,84,1,1,3,1,0,1,0,0,1,1,72,190000,108266,0,0,5,26,0,0,0,99,0,0,0,0,1,0,0,0,0,99,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1141,869,120,15000.0,13.4,1,23,4,86,1,2,1,65,1,1,3,1,0,1,0,0,1,1,227,93000,76392,90185,495,1,34,78,0,0,99,0,1,1,0,5,7,0,138,8,99,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1142,784,48,2000.0,38.9,0,22,4,20,1,0,0,32,1,1,2,1,0,1,0,0,1,0,72,120000,0,3299,0,5,26,0,3,11,19,4,0,0,0,1,6,1,33,3,19,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1143,871,60,6400.0,16.9,0,55,10,24,1,0,0,107,1,1,3,1,0,1,0,0,1,0,176,120000,0,41308,861,0,58,0,0,0,99,0,0,0,0,2,1,0,414,7,99,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1144,886,120,6300.0,13.4,1,33,5,126,1,0,0,132,1,1,2,1,0,1,0,0,1,0,300,108000,40000,50556,344,5,60,41,0,0,99,0,0,0,0,4,5,0,106,6,99,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1145,894,60,3500.0,14.9,0,41,7,288,1,0,0,17,1,1,3,1,1,1,0,0,1,1,60,73000,63136,86386,842,5,49,86,2,10,5,11,1,0,0,9,2,2,21,4,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1146,893,60,2000.0,22.9,0,26,4,96,1,0,1,24,1,1,2,1,0,1,0,0,1,0,180,123000,35310,54802,679,0,54,37,0,0,99,0,1,1,0,3,13,0,195,9,99,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1147,993,60,9000.0,7.9,0,44,8,147,1,1,0,226,1,1,3,1,0,1,0,0,1,0,196,155000,60000,8879,0,4,40,0,0,0,99,0,0,0,0,1,11,0,89,8,99,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1148,859,48,1500.0,24.9,0,22,4,120,1,0,1,60,1,1,3,1,0,0,0,0,0,0,96,120000,0,4208,0,0,28,0,0,0,99,0,0,0,0,2,9,0,43,3,99,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1149,768,36,1500.0,40.9,0,23,4,86,1,0,0,371,1,1,1,1,0,1,0,0,1,0,95,145000,0,5744,22,2,71,0,1,4,2,29,3,3,1,5,7,1,58,4,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
1150,988,60,6000.0,13.9,0,18,3,381,1,1,1,0,1,1,4,1,0,0,0,0,1,0,489,200000,0,3242,0,0,70,0,0,0,99,0,0,0,0,0,26,0,33,1,99,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
1151,833,60,9000.0,16.9,0,9,2,7,1,0,0,48,1,1,6,1,0,1,0,0,1,0,48,300000,249000,276155,726,4,28,251,0,0,99,0,0,0,0,3,0,0,270,9,99,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1152,818,60,4000.0,26.9,0,12,2,121,1,0,1,67,1,1,3,1,0,0,0,0,1,0,97,120000,0,6800,0,0,27,0,0,0,99,5,1,1,0,1,9,0,68,4,99,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1153,717,36,3000.0,44.9,0,24,4,18,1,2,0,50,1,1,4,1,0,1,0,0,1,0,81,120000,0,5203,0,0,47,0,0,0,99,0,1,0,0,2,1,0,53,7,99,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1154,859,60,5000.0,16.9,0,2,1,58,1,0,1,63,1,1,3,1,0,0,0,0,1,0,147,120000,0,3950,0,0,29,0,0,0,99,0,0,0,0,1,9,0,40,2,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1155,907,60,5000.0,12.9,0,36,6,72,1,2,1,263,1,1,6,1,0,0,0,0,1,0,180,120000,0,156,0,0,47,0,0,0,99,0,0,0,0,1,3,0,2,1,99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
1156,879,60,6500.0,19.9,0,32,5,60,1,2,1,72,1,1,5,1,0,1,0,0,1,0,120,210000,70000,13419,438,5,58,0,1,64,30,83,0,0,0,9,2,1,135,5,30,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1157,953,60,9000.0,7.9,0,55,10,117,1,0,0,262,1,1,5,1,0,1,0,0,1,1,189,120000,0,15736,183,0,59,0,0,0,99,86,1,1,0,1,2,0,158,7,99,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1158,750,36,1500.0,44.9,0,13,2,72,1,1,0,24,1,1,4,1,0,1,0,0,0,0,108,160000,24000,22752,171,5,30,24,0,0,99,3,5,5,4,2,1,0,6,4,99,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1159,874,60,9000.0,14.9,0,24,4,84,1,2,1,132,1,1,6,1,1,1,1,1,1,0,198,120000,105131,113564,708,4,31,107,2,19,71,10,0,0,0,4,7,0,85,4,99,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1160,835,60,3000.0,20.9,0,31,5,4,1,1,0,58,1,1,4,1,0,1,0,0,1,0,240,120000,0,7244,153,5,38,0,0,0,99,0,1,0,0,3,0,0,73,5,99,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1161,855,60,9000.0,16.9,0,55,10,43,1,1,0,82,1,1,4,1,0,1,0,0,1,0,94,140000,88982,104613,642,0,41,90,0,0,99,0,0,0,0,2,3,0,157,7,99,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1162,871,60,2500.0,31.9,0,45,8,228,1,2,1,150,1,1,6,1,0,1,0,0,0,0,240,145000,112896,133633,268,4,43,114,0,0,99,0,3,3,1,0,17,0,208,9,99,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1163,1007,60,5000.0,10.9,0,54,10,180,1,0,1,74,1,1,3,1,0,0,0,0,1,0,494,100000,0,3690,0,0,72,0,0,0,99,0,0,0,0,0,12,0,37,1,99,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
1164,861,60,3000.0,25.9,0,53,10,156,1,0,1,360,1,1,3,1,0,1,0,0,1,0,120,115000,62000,67292,771,5,64,62,0,0,99,4,0,0,0,5,11,0,69,9,99,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1165,850,26,2510.0,24.9,0,42,7,155,1,1,1,48,1,1,6,1,1,1,0,0,1,0,240,120000,0,1772,0,0,52,0,1,21,23,77,0,0,0,1,12,1,18,2,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
1166,814,60,1000.0,16.4,0,13,2,144,1,3,0,32,1,1,4,1,0,0,0,0,1,1,192,111000,70431,94985,736,5,32,72,0,0,99,0,0,0,0,6,7,0,246,9,99,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1167,739,36,2000.0,44.9,0,31,5,42,1,0,1,174,1,1,3,1,0,1,0,0,0,0,52,120000,0,3907,36,0,38,0,0,0,99,59,2,0,0,9,2,0,40,5,99,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1168,1019,48,5000.0,7.9,0,23,4,120,1,2,1,204,1,1,6,1,0,1,0,0,1,0,240,131000,51907,57489,551,5,45,53,0,0,99,0,0,0,0,2,9,0,56,6,99,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1169,974,60,9500.0,7.9,0,13,2,192,1,1,0,252,1,1,5,1,0,1,0,0,1,0,250,100000,63000,8366,31,0,39,0,0,0,99,0,0,0,0,3,13,0,84,5,99,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1170,922,60,6000.0,9.4,0,19,3,156,1,3,0,255,1,1,6,1,0,1,0,0,1,0,252,350000,249909,249909,1629,0,40,251,0,0,99,11,0,0,0,4,12,0,1,4,99,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1171,818,36,1000.0,19.9,0,42,7,48,1,2,1,36,1,1,6,1,0,1,0,0,0,0,72,109000,100000,108451,1133,5,38,105,0,0,99,8,2,2,0,3,4,0,54,4,99,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1172,783,60,5000.0,23.4,0,50,10,80,0,0,1,261,1,1,3,1,0,0,0,0,1,0,125,120000,0,4617,0,0,49,0,0,0,99,0,2,2,0,0,6,0,47,2,99,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1173,1005,60,7500.0,10.9,0,53,10,29,1,0,0,42,1,1,4,1,0,1,0,0,1,1,191,1000,1000,108615,636,5,34,107,0,0,99,0,0,0,0,1,0,0,32,3,99,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1174,929,60,5000.0,8.9,0,15,3,36,1,2,1,68,1,1,6,1,1,1,0,1,1,0,180,75000,0,25272,476,0,38,0,0,0,99,0,1,0,0,0,2,0,253,9,99,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
1175,830,60,6000.0,21.9,0,7,1,36,1,0,1,126,1,1,6,1,1,1,0,1,1,1,378,120000,0,9167,98,0,55,0,0,0,99,0,2,0,0,1,2,0,92,7,99,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
1176,905,60,6000.0,12.9,0,43,7,13,1,0,0,81,1,1,2,1,1,0,0,0,1,0,231,120000,0,2940,0,0,49,0,0,0,99,0,0,0,0,2,1,0,30,5,99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1177,851,120,17500.0,11.9,1,21,4,6,1,1,1,37,1,1,5,1,0,1,0,0,1,1,175,125000,111720,135887,793,0,35,113,0,0,99,11,1,1,0,2,0,0,242,9,99,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1178,957,48,8000.0,11.9,1,17,3,41,1,0,1,108,1,1,6,1,1,1,0,0,1,0,180,300000,270109,271712,1908,5,44,272,0,0,99,0,0,0,0,1,3,0,17,4,99,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1179,738,120,35000.0,11.9,1,11,2,12,1,1,1,24,1,1,6,1,0,1,0,0,1,1,216,240000,193205,236181,1773,4,33,217,0,0,99,10,4,4,5,7,1,0,208,9,99,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1180,961,60,14000.0,9.4,0,43,7,108,1,0,1,360,1,1,6,1,0,1,1,0,1,1,348,75000,94424,106737,801,5,49,96,0,0,99,36,2,0,0,8,10,0,126,9,99,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1181,816,84,7500.0,19.4,1,42,7,4,1,0,1,30,1,1,4,1,0,0,0,0,1,1,36,77000,74030,74920,482,5,30,76,0,0,99,68,0,0,0,4,0,0,9,5,99,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1182,901,36,5000.0,14.9,0,17,3,10,1,0,1,7,1,1,6,1,1,1,0,0,0,0,126,240000,177872,182397,887,5,38,179,0,0,99,0,0,0,0,2,0,0,46,7,99,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1183,939,48,3000.0,21.9,0,42,7,72,1,2,1,12,1,1,3,1,0,1,0,0,0,0,48,66000,55597,60058,588,5,38,57,0,0,99,4,0,0,0,2,1,0,45,6,99,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1184,789,60,3000.0,22.9,0,11,2,15,1,3,1,79,1,1,6,1,1,0,0,0,1,1,75,220000,192000,27336,419,0,42,0,0,0,99,0,1,0,0,8,0,0,274,9,99,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
1185,800,48,4000.0,19.9,0,24,4,42,1,0,0,12,1,1,3,1,0,1,0,0,1,0,192,56000,55976,62901,627,5,30,57,0,0,99,3,0,0,0,5,3,0,70,9,99,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1186,793,60,3500.0,32.9,0,22,4,266,1,0,0,32,1,1,2,1,0,1,0,0,0,0,84,120000,0,103,0,5,24,0,0,0,99,0,0,0,0,4,6,0,2,4,99,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1187,968,60,11000.0,9.4,0,19,3,15,1,0,1,240,1,1,4,1,0,1,0,0,1,1,240,230000,60000,80342,607,5,54,65,0,0,99,0,1,0,0,2,0,0,166,7,99,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
1188,792,36,4300.0,28.9,0,44,8,12,1,1,1,58,1,1,6,1,0,1,0,0,1,0,206,120000,0,9238,252,4,36,0,0,0,99,0,0,0,0,4,0,0,93,8,99,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1189,1031,60,2000.0,18.9,0,59,11,360,1,0,1,296,1,1,2,1,0,1,0,0,1,0,339,220000,71911,74844,467,0,49,73,0,0,99,2,0,0,0,0,15,0,30,8,99,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1190,884,60,3000.0,21.9,0,39,6,240,1,0,0,86,1,1,2,1,0,1,0,0,1,0,264,65000,11000,0,0,5,66,0,1,6,67,15,0,0,0,4,17,0,1,2,99,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
1191,1016,60,9000.0,8.9,0,22,4,168,1,0,1,108,1,1,6,1,0,1,0,0,1,0,180,200000,184041,213429,1339,0,51,186,0,0,99,0,0,0,0,7,8,0,294,9,99,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1192,781,60,1700.0,29.9,0,0,1,9,1,0,0,62,1,1,4,1,0,1,0,0,1,0,43,185000,164067,169072,1104,5,31,166,0,0,99,0,1,0,0,9,1,0,51,9,99,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1193,889,60,5500.0,20.9,0,4,1,9,1,1,1,20,1,1,6,1,0,1,0,0,1,0,241,120000,0,196333,1445,5,41,171,0,0,99,0,0,0,0,2,0,0,266,7,99,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1194,869,60,8000.0,15.9,0,23,4,72,1,0,0,76,1,1,5,1,0,1,0,0,1,0,232,110000,74022,7315,0,1,39,0,0,0,99,83,1,0,0,9,3,0,74,3,99,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1195,835,60,6000.0,30.4,0,47,8,154,1,1,1,6,1,1,6,1,0,1,0,0,1,0,72,105000,61767,67350,914,5,38,63,2,9,1,0,3,1,1,4,13,2,56,8,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1196,921,120,12000.0,8.9,1,17,3,285,1,0,1,180,1,1,5,1,1,1,0,0,1,1,282,217000,152225,160625,1041,4,31,154,0,0,99,35,1,0,0,4,14,0,84,9,99,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1197,802,36,6000.0,18.9,0,49,9,35,1,0,1,68,1,1,2,1,0,1,0,0,1,1,180,110000,0,254,0,5,23,0,0,0,99,0,0,0,0,3,0,0,3,3,99,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1198,950,48,5100.0,8.9,0,47,8,192,1,0,0,168,1,1,6,1,0,1,0,0,1,0,252,170000,40000,4100,0,0,54,0,1,2,56,173,0,0,0,3,13,1,41,3,56,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1199,626,60,5000.0,28.9,1,24,4,84,1,1,1,18,1,1,5,1,0,0,0,0,1,0,84,127000,107700,114335,764,5,35,109,1,4,24,5,3,2,2,9,6,0,67,5,99,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
1200,886,60,2000.0,29.9,0,11,2,41,1,0,0,197,1,1,5,1,0,1,0,0,1,0,377,146000,136986,152470,1208,0,50,138,0,0,99,0,5,4,7,3,3,0,155,9,99,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1201,785,36,2500.0,31.9,0,41,7,59,1,0,1,12,1,1,4,1,0,1,0,0,1,0,137,120000,0,16362,224,0,30,0,1,7,14,11,1,0,0,2,0,1,164,7,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1202,855,120,12000.0,11.9,1,23,4,24,1,0,1,24,1,1,3,1,1,1,1,1,1,1,228,85000,67325,87994,595,5,35,69,0,0,99,0,0,0,0,5,0,0,207,5,99,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1203,895,120,15000.0,11.9,1,46,8,4,1,0,0,18,1,1,6,1,0,1,0,0,1,0,264,165000,160072,295954,1863,5,50,267,0,0,99,46,0,0,0,4,0,0,308,9,99,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1204,844,24,2000.0,28.9,0,15,3,120,1,1,0,168,1,1,6,1,0,1,0,0,1,0,60,240000,160000,172445,1003,5,41,162,0,0,99,60,2,0,0,4,8,0,120,9,99,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1205,824,60,4000.0,20.9,0,43,7,84,1,0,1,51,1,1,2,1,0,1,0,0,1,0,301,120000,0,2069,0,5,47,0,1,26,60,80,0,0,0,3,7,1,21,3,60,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1206,950,60,9000.0,7.9,0,11,2,125,1,1,0,7,1,1,6,1,0,1,0,0,1,0,254,150000,42000,2441,0,0,40,0,0,0,99,0,0,0,0,5,7,0,25,7,99,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1207,981,60,5000.0,11.9,0,22,4,96,1,1,0,77,1,1,4,1,0,1,0,0,1,0,264,138000,90026,57762,476,5,45,56,0,0,99,0,0,0,0,2,7,0,38,5,99,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1208,824,60,2700.0,33.4,0,25,4,42,1,1,1,234,1,1,4,1,0,0,0,0,1,0,240,120000,0,4306,122,0,42,0,0,0,99,196,0,0,0,3,0,0,44,3,99,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
